date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2024-01-01 00:00:00,6.1,4.5,11.8,9.1,,,6,25.9,1013.8,
2024-01-02 00:00:00,3.8,0.7,8.6,0,,,6,31.5,1014,
2024-01-03 00:00:00,10.7,7,15.2,0.6,,,11.6,33.3,1006.5,
2024-01-04 00:00:00,11.9,7.4,15.7,0,,,9.2,29.6,1006.3,
2024-01-05 00:00:00,7.2,3.3,10.3,0,,,3.8,22.2,1010.2,
2024-01-06 00:00:00,9.1,6.5,10.1,3,,,6.2,31.5,1002.8,
2024-01-07 00:00:00,4.2,1.8,7.4,23.9,1,,8.3,46.3,1004.7,
2024-01-08 00:00:00,-0.6,-1.1,1.5,1.8,,,9.4,27.8,1018.8,
2024-01-09 00:00:00,-1.5,-2.2,-0.9,0,,,6.7,29.6,1030.1,
2024-01-10 00:00:00,-1.8,-3.5,1.5,0,,,5.1,24.1,1033.6,
2024-01-11 00:00:00,-2.9,-6.2,1,0,,,3.1,16.7,1029.1,
2024-01-12 00:00:00,0.2,-4,4.5,0,,,3.5,18.5,1027.6,
2024-01-13 00:00:00,-0.1,-4.1,4.9,0,,,4,18.5,1023.2,
2024-01-14 00:00:00,0.7,-2.3,5,0,,,3.1,22.2,1012.4,
2024-01-15 00:00:00,3.6,0.3,5.5,1.5,,,5.2,22.2,1003.4,
2024-01-16 00:00:00,1.2,-0.5,4.1,6.1,,,3.6,16.7,1012.6,
2024-01-17 00:00:00,2.3,-0.5,5.5,0.3,,,3.5,25.9,1005.6,
2024-01-18 00:00:00,12.2,3.8,13.1,1.8,,,7.8,31.5,995.8,
2024-01-19 00:00:00,0.2,-1.2,9.7,20.3,1,,6,35.2,1014.3,
2024-01-20 00:00:00,-1.4,-4.4,2.2,8.6,5,,3.3,18.5,1031.3,
2024-01-21 00:00:00,-2.6,-6.4,2,50,2,,2.8,20.4,1036.2,
2024-01-22 00:00:00,-2.2,-6.2,1,20.1,2,,3.9,25.9,1030.9,
2024-01-23 00:00:00,4.5,-1.2,9.7,0.3,,,6.9,29.6,1028.6,
2024-01-24 00:00:00,5.6,0,9.5,0,,,8.1,25.9,1027.4,
2024-01-25 00:00:00,7.8,5.5,13.7,5.1,,,6.8,27.8,1025.1,
2024-01-26 00:00:00,7.9,5,11,0,,,4.5,22.2,1027.2,
2024-01-27 00:00:00,7.2,3,12,0,,,4.8,24.1,1031.3,
2024-01-28 00:00:00,4.3,-0.5,9.7,0,,,4.6,20.4,1038.4,
2024-01-29 00:00:00,3.5,-1.5,9.1,0,,,3.4,18.5,1038.9,
2024-01-30 00:00:00,3.3,-1,8.7,0,,,3.1,18.5,1038.7,
2024-01-31 00:00:00,2.8,-1.7,7.1,0,,,3.3,18.5,1035.4,
2024-02-01 00:00:00,4.3,-0.8,8.2,0,,,3.4,18.5,1028.8,
2024-02-02 00:00:00,7.6,3.3,11.5,0,,,4.6,20.4,1030.4,
2024-02-03 00:00:00,9.3,3.4,14,0,,,6.3,24.1,1024.6,
2024-02-04 00:00:00,8.8,3.6,14,0,,,3.9,24.1,1023.3,
2024-02-05 00:00:00,13.1,6.2,18.1,0,,,11.7,27.8,1020.3,
2024-02-06 00:00:00,12.7,6.4,16.7,0,,,14.4,33.3,1018.7,
2024-02-07 00:00:00,12.4,8.7,15.3,0,,,13.8,33.3,1012.2,
2024-02-08 00:00:00,13.8,8.2,17.2,0,,,13.8,33.3,1007.6,
2024-02-09 00:00:00,14.5,12.6,17.4,0,,,16.9,38.9,1003,
2024-02-10 00:00:00,13.8,10.2,18,0,,,8.8,33.3,997.9,
2024-02-11 00:00:00,11.6,9.6,15.1,10.9,1,,4.4,25.9,994,
2024-02-12 00:00:00,8.9,8,12,17.8,2,,5.6,25.9,1004.8,
2024-02-13 00:00:00,9.4,5.7,13.5,0,,,4.6,22.2,1017.2,
2024-02-14 00:00:00,7.6,1.8,12.7,0,,,4.9,20.4,1025.2,
2024-02-15 00:00:00,9.6,2.3,15.7,0,,,3.5,20.4,1024,
2024-02-16 00:00:00,11.6,6.7,16.7,0,,,4.3,20.4,1022.1,
2024-02-17 00:00:00,11.4,4.9,16.6,0,,,3.5,20.4,1027,
2024-02-18 00:00:00,11.3,8.1,13.5,0,,,4,20.4,1032.4,
2024-02-19 00:00:00,8.2,4.9,11,0,,,3.7,20.4,1025.7,
2024-02-20 00:00:00,10.5,5.7,15,0,,,4.5,22.2,1025.9,
2024-02-21 00:00:00,9.9,5.1,15.2,0.5,,,5.3,20.4,1024.6,
2024-02-22 00:00:00,11.7,6.3,14.2,0,,,14.3,38.9,1012.1,
2024-02-23 00:00:00,12.3,10,14.2,0,,,10,42.6,1002.6,
2024-02-24 00:00:00,11.2,9,14.9,2,,,8.2,31.5,1007.3,
2024-02-25 00:00:00,9.1,4.7,13.6,0,,,4.2,22.2,1011,
2024-02-26 00:00:00,9.9,3,14.2,0,,,4.8,22.2,1007.8,
2024-02-27 00:00:00,10.4,6.6,13,0,,,4.2,24.1,1012,
2024-02-28 00:00:00,11.2,8.5,15.1,0.5,,,2.8,24.1,1017.7,
2024-02-29 00:00:00,10.8,6.6,15,0,,,4.1,27.8,1017.4,
2024-03-01 00:00:00,10.6,9,12.9,2.3,,,4.4,27.8,1009.2,
2024-03-02 00:00:00,10.3,5.8,14.5,1.8,,,4.1,25.9,1010.1,
2024-03-03 00:00:00,12.8,8.6,17.4,1.8,,,6.2,25.9,1009.1,
2024-03-04 00:00:00,11.4,7.3,16.4,0,,,4.2,24.1,1008.1,
2024-03-05 00:00:00,13.4,7.7,17.5,0,,,4.6,27.8,1011.9,
2024-03-06 00:00:00,12.1,9.6,16.1,0,,,7.2,29.6,1016.1,
